id_datetime,wdisp40_wavelet,vertdisp40_wavelet,ws100_wavelet_rolling_mean_daily,wdisp40_wavelet_rolling_mean_daily,vertdisp40_wavelet_rolling_mean_daily,wdir40_wavelet_rolling_mean_daily,cis1_wavelet_rolling_mean_daily,humid_wavelet_rolling_mean_daily,temp_humid_product,ws100_wavelet
2021-09-16 18:00:00,1.1250072547952628,0.5410007996340487,8.983403719807388,1.1250072547952628,0.5410007996340487,43.763171446610215,0.017564692754038217,73.36258403406934,2068.0096410094525,8.983403719807388
2021-09-16 18:10:00,1.0629983031182149,0.4176260312631653,8.916385018843112,1.0940027789567388,0.47931341544860695,46.426559682800885,0.020386592076971667,75.05015147795375,2130.053202172413,8.849366317878838
2021-09-16 18:19:59,1.0372607252719759,0.3921223989014095,8.893883126704926,1.0750887610618178,0.4502497432662078,48.3753282247041,0.022134108551839938,76.29432079000456,2154.7228356092824,8.84887934242855
2021-09-16 18:30:00,1.030243642738125,0.42565532571714737,8.90846538648423,1.0638774814808947,0.4441011388789427,49.7473329179846,0.02302904921002035,76.97426329328614,2175.70221688173,8.952212165822143
2021-09-16 18:39:59,1.005019441015614,0.43567163781132706,8.93894537494206,1.0521058733878383,0.4424152386654196,50.963789326602594,0.0236310773007209,77.4768907243942,2185.082681172017,9.060865328773382
2021-09-16 18:50:00,0.9651737709986087,0.41951075086487516,8.975474914854964,1.0376171896563002,0.4385978240319955,52.136367863491195,0.02414213044461358,77.93263043847507,2184.1390152551257,9.158122614419483
2021-09-16 18:59:59,0.934811495020102,0.4153104821186208,9.016920586765066,1.022930661851129,0.4352710609015134,53.15049240129901,0.024496963469468298,78.26130779944681,2183.8603606337356,9.265594618225677
2021-09-16 19:10:00,0.920383489404323,0.4262105138057875,9.05963624904588,1.0101122652952783,0.43413849251454767,53.94495290825135,0.02468576720177082,78.46158691180052,2185.387088132796,9.358645885011585
2021-09-16 19:19:59,0.9186513771066565,0.43832083176017034,9.097866454148663,0.9999499443854314,0.43460319687517246,54.538818090774356,0.024779243520108723,78.60538386906745,2187.462227633785,9.403708094970915
2021-09-16 19:30:00,0.9302810417399695,0.45003129024113425,9.128594080143795,0.9929830541208853,0.43614600621176863,54.95800646135213,0.024835261798702477,78.74059062766531,2190.07096937871,9.40514271409999
2021-09-16 19:40:00,0.9551719101531821,0.46111123768558065,9.152156427888231,0.9895456773965485,0.43841557270938786,55.22719325956441,0.02489163240798914,78.87844081585696,2193.151292868218,9.3877799053326
2021-09-16 19:49:59,0.9895682743027719,0.4656450076179414,9.170830357242467,0.9895475604720673,0.44068469228510065,55.38239432201511,0.02498727070241277,79.01708314393547,2195.786472068854,9.376243580139048
2021-09-16 20:00:00,1.0279542747391148,0.4601586567933232,9.187718441421898,0.9925019231079939,0.442182689554964,55.464534720139994,0.025154361273510513,79.14980621664768,2197.1828346183934,9.390375451575087
2021-09-16 20:09:59,1.0635458276562768,0.4472490655427457,9.205662157845385,0.9975764877185856,0.4425445735540912,55.51027699070581,0.025404876643524386,79.26959949875432,2197.07000927312,9.438930471350723
2021-09-16 20:20:00,1.0887067460273105,0.43289048134140046,9.226541510821333,1.0036518382725006,0.44190096740657847,55.55022938453044,0.025728018384399986,79.37449917081759,2195.85488791861,9.518852452484596
2021-09-16 20:29:59,1.0967922455744332,0.4234053325024084,9.251239120868599,1.0094731137288713,0.44074499022506786,55.608778712213905,0.02609500553162563,79.46747457348073,2194.8426600421067,9.621703271577568
2021-09-16 20:40:00,1.0859740792756218,0.42260422945744097,9.279958254942727,1.013973170525739,0.43967788665050156,55.7000400595977,0.0264700549358709,79.5525460289316,2194.939811812333,9.739464400128789
2021-09-16 20:49:59,1.0617028602618148,0.429916579140138,9.3126361950288,1.016624819955521,0.4391355917888147,55.82336747406314,0.026823869842122802,79.63086409820266,2195.3474642022734,9.868161176492034
2021-09-16 21:00:00,1.0345340414299466,0.4412586762229481,9.349155278328155,1.0175674105594381,0.4392473330748217,55.962725708697654,0.02714265070334337,79.69841530208917,2193.8216230032613,10.006498777716551
2021-09-16 21:10:00,1.0158417022536665,0.45158352896585013,9.38927160436583,1.0174811251441496,0.43986414286937314,56.09108066984375,0.027429223089979304,79.7467942601432,2187.911152680673,10.151481799081655
2021-09-16 21:19:59,1.0130504454027218,0.457806423809874,9.432490538391963,1.0172701403945577,0.4407185371998732,56.18160487201841,0.027695964084408036,79.76769343976974,2176.761383989106,10.296869218914624
2021-09-16 21:30:00,1.0263010501980017,0.46058299363145555,9.477965474990656,1.0176806362947142,0.44162146703767236,56.220959064673025,0.027953904223834102,79.75843319686773,2162.322413063582,10.432939143563233
2021-09-16 21:39:59,1.0499798939623302,0.46321345318304863,9.52442890350149,1.01908495184548,0.44256024904399305,56.21589864352607,0.028204698781158263,79.7250731782651,2148.9385976090516,10.546624330739848
2021-09-16 21:50:00,1.076462511536172,0.4691722230329181,9.570243519858455,1.021475683499259,0.4436690812935316,56.19093372854593,0.028439471803040645,79.681464153413,2141.5379760882097,10.623979696068611
2021-09-16 21:59:59,1.098800226573756,0.4799587282536156,9.613521162620737,1.024568665222239,0.445120667171935,56.177938058986875,0.028645621833164703,79.64363933212412,2142.6985132932978,10.652184588915496
2021-09-16 22:10:00,1.1125707004361411,0.4939320930688945,9.652290918898014,1.0279533588843122,0.44699802970643343,56.20235573422553,0.02881720997252801,79.62240786294214,2150.6750913629003,10.62153482582998
